row_id,gold,arg_pred,flat_pred,category,arg_dist,flat_dist,n_queries_arg,statement
9107,True,Mostly-true,False,both_wrong_different,1,4,3,"Says Sen. Mitch McConnell is ""the No. 1 recipient of contributions from lobbyists this cycle."""
9109,Barely-true,Barely-true,False,arg_only_right,0,1,6,"Health insurance and medical costs ""are going down because of Obamacare."""
9112,False,Pants-fire,False,flat_only_right,1,0,3,"""22 Countries Invaded by the U.S. in 20 Years."""
9141,Barely-true,False,False,both_wrong_same,1,1,3,"""If you want out of the individual mandate... all you have to do now is tick off the box that says 'hardship' and you're out."""
9151,True,True,False,arg_only_right,0,4,3,"""When people enter the service, there’s not a mental health evaluation."""
9192,True,Mostly-true,False,both_wrong_different,1,4,2,"Says Charlie Crist ""implemented Jeb Bush’s A+ Plan."""
9197,False,Half-true,False,flat_only_right,2,0,3,"""The big Wall Street banks, the big corporations"" give ""many times more"" political donations to Democrats than Republicans."
9198,Half-true,False,False,both_wrong_same,2,2,4,"A recent Gallup poll found that 72 percent of Americans and 56 percent of Democrats ""say the biggest threat to our nation's security is big government."""
9200,False,Pants-fire,False,flat_only_right,1,0,3,"""Eighty percent of Wall Street executives and their spouses' donations go to Democrats."""
9227,Barely-true,False,False,both_wrong_same,1,1,6,Says he hasn’t changed his view on abortion restrictions.
9229,Half-true,False,False,both_wrong_same,2,2,2,"Capital Metro originally said MetroRail's yearly operating costs would be ""about $2.5 million. Last year ... it cost $13 million to operate."""
9231,False,False,False,both_correct,0,0,2,"""More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before."""
9235,Pants-fire,Pants-fire,False,arg_only_right,0,1,5,"The Bundy Ranch deal is all about Nevada Sen. Harry Reid ""using federal violence to take people’s land in his state so he can package it to re-sell it to the Chinese."""
9248,True,Mostly-true,Half-true,both_wrong_different,1,2,1,"""A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession."""
9256,False,False,False,both_correct,0,0,3,"""Some of the wealthiest Americans are African-American now."""
9273,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"Jules Bailey ""was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million."""
9285,False,Pants-fire,False,flat_only_right,1,0,4,"After the attack on a U.S. diplomatic mission in Benghazi, Libya, ""the ambassador's body was dragged through the street."""
9292,Half-true,Barely-true,False,both_wrong_different,1,2,4,"Says Rick Scott’s record on jobs includes Florida ""ranked 2nd in the nation in long-term unemployment."""
9301,Pants-fire,Pants-fire,False,arg_only_right,0,1,4,"""Florida Democrats just voted to impose Sharia law on women."""
9312,Mostly-true,False,False,both_wrong_same,3,3,2,"The CBO says that if you raise the minimum wage to $10.10 an hour, ""half a million people would lose their jobs."""
9316,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Congress used earmarks ""for more than 200 years."""
9333,Half-true,False,False,both_wrong_same,2,2,2,"""When you read the Koran, it talks about don't take Christians and Jews as your friends."""
9343,Barely-true,False,False,both_wrong_same,1,1,4,"""At the mere request from Putin, President Obama withdrew the plans for a missile defense program based in Poland and the Czech Republic."""
9351,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,3,"A company hired to do Common Core testing in Florida will ""attract every one of your children to become as homosexual as they possibly can."""
9364,Barely-true,Half-true,False,both_wrong_different,1,1,8,"I turned ""a $110 million deficit into a $1.6 million surplus for our city."""
9405,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"""Charlie Crist allowed college tuition to increase up to 15 percent every year."""
9426,True,False,False,both_wrong_same,4,4,2,"Brazil built a $300 million stadium in the Amazon rainforest that ""is only going to be used for four World Cup games,"" and there’s no team ""that can fill it afterwards."""
9427,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""In the city of Milwaukee, we’ve still got a mayor and a police chief who are furloughing police officers at a time when we have violence all across the city."""
9431,Barely-true,Barely-true,False,arg_only_right,0,1,6,"Judging by a recent vote, Rep. Debbie Wasserman Schultz ""thinks it's okay for medical marijuana patients to go to federal prison."""
9432,Mostly-true,Mostly-true,False,arg_only_right,0,3,5,"In February, John McCain ""suggested"" the Bergdahl-Taliban swap that he now calls ""outrageous and dangerous."""
9435,Mostly-true,False,Half-true,both_wrong_different,3,1,4,"""By the time I left"" the State Department, ""economic growth was up and opium production was down"" in Afghanistan, while ""infant mortality declined"" and school enrollment rose by more than sevenfold."
9436,Barely-true,Barely-true,Barely-true,both_correct,0,0,3,"""We came out of the White House not only dead broke, but in debt."""
9437,Half-true,Half-true,False,arg_only_right,0,2,3,"Under Wisconsin law, ""anyone who knows anything about a John Doe"" secret criminal investigation ""can't talk about it."""
9444,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""Already in Wisconsin we have seen fewer people pursuing education as a career"" due to the Act 10 collective bargaining law."
9462,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"When Rick Scott ""was deposed in lawsuits about his company, he took the Fifth 75 times."""
9472,Half-true,False,False,both_wrong_same,2,2,3,"""Oregon school districts are directing 24 percent of their food budgets to purchase local foods. That’s the highest percentage in the country."""
9489,False,Pants-fire,False,flat_only_right,1,0,2,"Says the secret John Doe criminal investigation of his campaign has been ""resolved"" and two judges have said it is ""over."""
9502,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""The United States is the only developed country in the world without paid maternity leave."""
9507,Pants-fire,Pants-fire,False,arg_only_right,0,1,6,"""NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming."""
9516,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"""Wendy Davis’ legal work is currently under FBI investigation."""
9521,Half-true,False,False,both_wrong_same,2,2,5,"Says 95 percent of people caught crossing the U.S.-Mexico border said in a survey ""we are coming because we’ve been promised amnesty."""
9524,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"When asked by a reporter whether he’s at the center of a ""criminal scheme"" to violate campaign laws, Gov. Scott Walker nodded yes."
9550,Barely-true,Half-true,False,both_wrong_different,1,1,2,"""A salesclerk at Hobby Lobby who needs contraception … is not going to get that service through her employer’s health care plan because her employer doesn’t think she should be using contraception."""
9553,False,False,False,both_correct,0,0,3,"Says children are coming into the U.S. in ""staggering numbers"" because  President Barack Obama ""has been promising amnesty."""
9578,False,False,False,both_correct,0,0,3,"When undocumented children are picked up at the border and ""told to appear later in court ... 90 percent do not then show up."""
9588,Half-true,False,False,both_wrong_same,2,2,3,"U.S. Senate candidate Jack Kingston voted for the ""Cash for Clunkers"" program."
9594,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"Fox News is ""banned in Canada"" because it violates a law that ""prevents ‘news’ channels from lying to their viewers."""
9610,False,Pants-fire,False,flat_only_right,1,0,2,"David Perdue ""has never voted in a Republican primary until his name was on the ballot."""
9612,Half-true,False,False,both_wrong_same,2,2,4,"Says Charlie Crist ""voted against raising the minimum wage."""
9622,True,True,Barely-true,arg_only_right,0,3,2,"""More women are graduating from college now than men."""
9629,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,nan
9674,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home."""
9681,Pants-fire,False,False,both_wrong_same,1,1,3,"""We know how to stop AIDS: persuade men not to have sex with men."""
9683,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"""I'm not a conspiracy theorist and I never allow conspiracy theorists on my program."""
9692,Barely-true,Half-true,False,both_wrong_different,1,1,3,"Says U.S. House candidate Carlos Curbelo ""opposes the repeal of Obamacare."""
9708,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"The United States is at ""historic record highs"" of individuals being apprehended on the border from countries with terrorist ties such as ""Pakistan or Afghanistan or Syria."""
9731,Barely-true,Barely-true,False,arg_only_right,0,1,5,"""All Aboard Florida is a 100 percent private venture. There is no state money involved."""
9737,False,False,False,both_correct,0,0,4,"""The music industry is the biggest export from Africa after oil and gas."""
9746,Half-true,Half-true,False,arg_only_right,0,2,3,"""More (student-athletes) graduate than the students who aren't student-athletes."""
9756,Half-true,False,False,both_wrong_same,2,2,2,"Says Mitch McConnell voted ""two times against the Violence Against Women Act."""
9771,Half-true,Half-true,False,arg_only_right,0,2,4,"Says Rick Scott took $200,000 in campaign contributions from a company that ""profited off pollution."""
9774,False,Pants-fire,False,flat_only_right,1,0,4,"Says Charlie ""Crist made it easier for Duke to take your money."""
9779,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"Says Ted Cruz ""was just bribed by the Kochs to introduce a bill that would give them and their allies America’s national forests, parks, and other public lands and open them for mining, drilling, fracking and logging."""
9788,Barely-true,Pants-fire,False,both_wrong_different,2,1,5,"""I've been here almost every day."""
9793,Barely-true,False,False,both_wrong_same,1,1,2,"""In six years, (U.S. Rep. Gary) Peters introduced zero bills that became law."""
9800,False,False,False,both_correct,0,0,3,"Under Rosemary Lehmberg, the ""Travis County D.A.’s office"" convened the grand jury that indicted Rick Perry."
9818,Barely-true,False,False,both_wrong_same,1,1,4,"Points of Light is  ""the world’s largest volunteer organization."""
9823,False,False,False,both_correct,0,0,2,"Says Thom Tillis ""gives tax breaks to yacht and jet owners."""
9844,False,False,False,both_correct,0,0,3,"At ""least a quarter of those apprehended"" at the border ""have criminal records."""
9891,Half-true,False,False,both_wrong_same,2,2,2,"Saturday Night Live executive producer ""Lorne Michaels could be put in jail under this amendment for making fun of any politician."""
9908,Mostly-true,Half-true,False,both_wrong_different,1,3,6,"Says NFL Commissioner Roger Goodell interviewed domestic abuse victim Janay Rice with Ray Rice present and for ""every domestic violence agency, every law enforcement agency, that’s a no-no."""
9910,Barely-true,False,False,both_wrong_same,1,1,5,"Says Dick Cheney ""de-Ba’athisized the Iraqi government and created ISIS."""
9916,Mostly-true,False,False,both_wrong_same,3,3,7,"Of the 98 top oxycodone-dispensing doctors who used to live in Florida, ""today, there are none."""
9927,Mostly-true,Half-true,False,both_wrong_different,1,3,6,"The Obama administration is using as its ""legal justification for these airstrikes (on the Islamic State), an authorization for military force that the president himself has called for repeal of."""
9937,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"In 2012, ""Wall Street"" gave Scott Brown ""more campaign contributions than any other candidate -- $5.3 million."""
9942,True,True,False,arg_only_right,0,4,2,"""Last week's three most-viewed television programs were Sunday Night Football, Thursday Night Football and Monday Night Football."""
9944,True,True,False,arg_only_right,0,4,3,"The U.S. Constitution is ""the oldest written constitution still in use today"" among nations."
9957,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"Congress includes 36 people accused of spousal abuse, 84 arrested for drunk driving in the past year, 71 with terrible credit and more."
9970,True,Mostly-true,False,both_wrong_different,1,4,3,"In the last 10 years, Georgia’s middle class income has dropped $6,500."
9973,Half-true,Mostly-true,False,both_wrong_different,1,2,7,"Based on current trends, ""15.5 million girls will be married in the next 16 years as children."""
9995,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,3,"""We have 41,000 people right now on the waitlist for financial-based assistance for our tech colleges and universities,"" most of them for tech schools."
10040,Half-true,Half-true,False,arg_only_right,0,2,2,"Muslim nations did not ""call out"" the people who celebrated the 9/11 attacks."
10041,Half-true,Half-true,False,arg_only_right,0,2,5,"Leticia Van de Putte ""opposed putting National Guard troops on the border, would send millions to Central American governments instead and wrote the law giving in-state tuition to illegal immigrants."""
10055,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"""In Massachusetts, Scott Brown pushed for a law to force women considering abortion -- force them -- to look at color photographs of developing fetuses."""
10061,Half-true,Half-true,False,arg_only_right,0,2,4,"""The CBO says if we raise the minimum wage the way Charlie (Crist) wants to do it, it would lose 500,000 jobs."""
10064,False,Pants-fire,False,flat_only_right,1,0,3,"Says Charlie Crist ""is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme."""
10069,False,False,False,both_correct,0,0,3,The U.S. Supreme Court struck down Wisconsin's photo ID election law
10085,False,False,False,both_correct,0,0,6,"""All four on Mount Rushmore, they were all independents at one critical point in their career."""
10091,True,True,False,arg_only_right,0,4,2,Almost every state has offered an insurance plan on its health exchange that does not cover abortion.
10097,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""Elorza wants to teach our public school children about the ‘non-existence of God.’"""
10111,False,False,Barely-true,arg_only_right,0,1,7,"""While (Charlie Crist) was governor, utility costs went up 30 percent and went from below the national average to above the national average. Since I got elected, utility rates have come down 11 percent and now we are below the average."""
10140,False,Half-true,False,flat_only_right,2,0,5,"Four members of the Rhode Island General Assembly ""went to vote in 2010 and were told they had already voted."""
10163,True,True,False,arg_only_right,0,4,1,"""Before World War II, very few people actually had health insurance."""
10208,Barely-true,False,False,both_wrong_same,1,1,5,"""There would be tens of thousands of jobs created"" if President Barack Obama approved the Keystone XL pipeline."
10232,Barely-true,False,False,both_wrong_same,1,1,3,"The climate-change agreement between the United States and China ""requires the Chinese to do nothing at all for 16 years."""
10250,False,False,False,both_correct,0,0,2,"In rural Virginia, ""Sen. Warner ran 8-10 points ahead of a traditional Democrat -- ahead of Senator Kaine, ahead of Governor McAuliffe."""
10269,Barely-true,Half-true,False,both_wrong_different,1,1,3,"""The U.S. Constitution owes its notion of democracy to the Iroquois Tribes."""
10271,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"Atlanta Mayor Kasim Reed became a city resident in the last annexation, opening the door to his candidacy."
10282,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""Fluoride in the water, that was originally done by the Nazis!"""
10293,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"Mike ""Martinez has voted to raise taxes and utility rates while ending free bus service for seniors."""
10309,Mostly-true,False,False,both_wrong_same,3,3,2,"The federal budget bill ""reauthorizes the Overseas Private Investment Corporation, which provides taxpayer dollars so that the Four Seasons hotel can build a resort in Turkey."""
10340,True,Mostly-true,False,both_wrong_different,1,4,2,"""Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas' sales tax deduction a decade ago."""
10388,Barely-true,Barely-true,False,arg_only_right,0,1,8,"The Obama administration ""supported Muslim allies trying to establish a new international blasphemy standard."""
10399,False,False,False,both_correct,0,0,2,"""Over half the people on disability are either anxious or their back hurts."""
10416,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,5,"""We’ve doubled the production of clean energy."""
10448,Half-true,Half-true,False,arg_only_right,0,2,4,"""Insured Floridians pay about $2,000 for every hospital stay to cover the cost of the uninsured."""
10450,Half-true,Barely-true,False,both_wrong_different,1,2,5,"""When you look at the earned income tax credit, it has about a 25 percent fraud rate. We're looking at $20 billion to $30 billion."""
10451,Half-true,Half-true,False,arg_only_right,0,2,4,"The Affordable Care Act ""basically puts a penalty or a tax on employers for every new job they create."""
10467,Half-true,Mostly-true,False,both_wrong_different,1,2,3,"Texas has ""the lowest crime rate in this state since 1968"" because of changes in law regarding nonviolent drug offenders."
10474,Half-true,False,False,both_wrong_same,2,2,3,"Under Common Core standards, it takes ""more than a minute"" to teach a student ""how to add nine plus six."""
10493,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""The Obama administration is refusing to directly arm the Kurds."""
10512,False,Pants-fire,False,flat_only_right,1,0,2,The minimum wage has risen $2.35 in the last two years. That's 31 percent.
10516,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""Austin has more lobbyists working for it than any other municipality in Texas."""
10517,Half-true,Half-true,False,arg_only_right,0,2,5,"Ninety-six percent of failing schools are spending above $8,400, the average annual per student expenditure, and 26 percent spend considerably more than that."
10547,True,False,False,both_wrong_same,4,4,3,Georgia’s share of money from the Federal Highway Trust Fund declined 12 percent between 2008 and 2013.
10606,Barely-true,Half-true,False,both_wrong_different,1,1,4,"Eliminating affirmative action in admissions in Florida led to ""more African American and Hispanic kids attending our university system"" than before."
10623,Mostly-true,False,Mostly-true,flat_only_right,3,0,2,"Wisconsin is ""dead last in the Midwest for job creation."""
10631,False,Pants-fire,False,flat_only_right,1,0,2,"Birth control pioneer Margaret Sanger was ""an active participant in the Ku Klux Klan."""
10633,False,Pants-fire,False,flat_only_right,1,0,3,"""A few weeks ago Obama took Hamas and Iran OFF the terror list."""
10672,False,Pants-fire,False,flat_only_right,1,0,4,"""White men account for 69 percent of those arrested for violent crimes."""
10739,Mostly-true,False,False,both_wrong_same,3,3,5,"The Hyde Amendment ""language was in the (human trafficking) bill. The Democratic sponsor admits it was in the bill, and she voted for it."""
10749,Barely-true,Half-true,False,both_wrong_different,1,1,6,"$29 is what ""families on SNAP (i.e. food stamps) have to live on for a week."""
10757,False,False,False,both_correct,0,0,3,"""I can tell you with certainty (cap and trade) would have a devastating impact on our economy."""
10773,Half-true,False,False,both_wrong_same,2,2,5,"""I'm running for office with much more experience and qualifications than Barack Obama had when he ran."""
10783,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"""The U.S. representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry"" than the representatives who voted to stop it."
10794,False,Half-true,Half-true,both_wrong_same,2,2,6,"Says the estate tax, ""in many cases,"" forces family farmers and small businesses owners to sell their holdings."
10846,False,Pants-fire,Pants-fire,both_wrong_same,1,1,3,"Says Thomas Jefferson said ""that government is best which governs least."""
10858,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"""During Obama's first five years as president, black unemployment increased 42 percent. During Reagan's presidency, black unemployment dropped 20 percent."""
10871,Half-true,Half-true,False,arg_only_right,0,2,4,"Austin school district ""teachers are the lowest paid of any urban"" Texas district and the ""lowest paid of any surrounding school district."""
10898,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"The Texas Senate ""approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare"" that includes the letter ""S"" for subsidy."
10906,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"The runnerup to Caitlyn Jenner for ESPN’s Arthur Ashe Courage Award was ""Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq."""
10948,False,Pants-fire,False,flat_only_right,1,0,2,"Says Hillary Clinton ""has donated every cent she's ever earned from speaking fees to charity."""
10971,Half-true,False,False,both_wrong_same,2,2,2,"Greg Abbott ""activated the state guard to monitor"" Jade Helm 15 ""in case the troops try to impose martial law, disarm innocent Texans, and detain them in tunnels beneath closed Walmart stores."""
10978,True,Mostly-true,False,both_wrong_different,1,4,1,"""More than half of women under 30 who give birth do so outside of marriage..."""
11025,False,Half-true,False,flat_only_right,2,0,2,Six thousand people have sought addiction treatment through expanded Medicaid.
11050,Mostly-true,Mostly-true,False,arg_only_right,0,3,5,"""Bernie Sanders voted against the Brady Bill -- background checks and waiting periods."""
11080,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""Texas’ high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013."""
11083,True,False,False,both_wrong_same,4,4,3,Says Bill and Hillary Clinton attended Donald Trump's last wedding.
11096,False,False,False,both_correct,0,0,3,"Says John McCain ""has done nothing to help the vets."""
11139,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Says in 2002, he ""won more Hispanic votes than Anglo votes, 60 percent in the state."""
11150,True,False,False,both_wrong_same,4,4,5,Caution: Kissing and cuddling chickens can be hazardous to your health.
11169,Mostly-true,True,False,both_wrong_different,1,3,3,"Says that Donald Trump ""supported Charlie Crist."""
11184,False,Pants-fire,False,flat_only_right,1,0,2,"Scott Walker ""had a 2.3 GPA when he was asked to leave Marquette University for cheating."""
11200,False,Pants-fire,False,flat_only_right,1,0,5,"Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps."
11212,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""The U.S. has now spent more on reconstructing Afghanistan than was spent on the Marshall Plan and the reconstruction of Europe."""
11218,Mostly-true,True,Half-true,both_wrong_different,1,1,4,"""We have an Army that just cut 40,000 spots."""
11230,Half-true,Half-true,False,arg_only_right,0,2,2,"Says Scott Walker's plan to replace Obamacare ""is a new entitlement"" program for ""every single American human being from the time they are born right up until they grow old and become eligible for Medicare."""
11242,True,True,False,arg_only_right,0,4,1,"""More Americans have died from guns in the United States since 1968 than on battlefields of all the wars in American history."""
11256,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"Bernie Sanders opposes the Trans-Pacific Partnership, and Hillary Clinton supports it."
11261,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,4,"Says he ""turned down a Medicaid expansion under Obamacare,"" but because of actions he took, for the first time in Wisconsin's history ""everyone living in poverty is covered under Medicaid."""
11262,False,False,False,both_correct,0,0,3,"""In countries where there are higher, more strict gun laws, there is more gun violence."""
11269,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,2,""" 'Denali' is the Kenyan word for 'black power.' """
11276,Mostly-true,False,False,both_wrong_same,3,3,5,"""There has never been a panther attack in the history of Florida."""
11284,Half-true,Half-true,False,arg_only_right,0,2,4,"""Florida led the nation in job creation"" while Bush was governor."
11288,Half-true,Barely-true,False,both_wrong_different,1,2,3,"Says Donald Trump ""wants to replace"" Obamacare ""with a single-payer system."""
11296,False,Half-true,Barely-true,both_wrong_different,2,1,4,Says the case of a Texas judge who refused to perform heterosexual weddings exposes a double standard in the case against Kentucky clerk Kim Davis.
11303,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Missouri is ""#1 in the nation for holding down tuition increases at public universities."""
11307,Barely-true,False,False,both_wrong_same,1,1,2,"""Jeb's policies in Florida helped lead to its almost total collapse."""
11308,Half-true,Barely-true,False,both_wrong_different,1,2,3,"Says history suggests sports will ""quickly subsume a lot of the attention span of the country"" in the presidential primary."
11327,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"""We had a three-hour debate, no discussion about the national debt, very little about the economy."""
11337,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,5,"Says ""the cascading effects"" of climate change contributed to the rise of ISIS."
11351,Mostly-true,True,False,both_wrong_different,1,3,3,"A ""voucher school that closed after 9 days this year collected $5.4 million in taxpayer subsidies since first opening."""
11373,Barely-true,Pants-fire,Pants-fire,both_wrong_same,2,2,4,"Says after leaving the White House, Hillary Clinton ""was forced to return an estimated $200,000 in White House china, furniture and artwork that she had stolen."""
11375,True,Half-true,False,both_wrong_different,2,4,5,"""We have 650 people who move to Texas every day."""
11409,False,Pants-fire,False,flat_only_right,1,0,2,"Says Republican Rep. Charlie Dent wants to kick the Freedom Caucus out of the Republican conference ""for voting our conscience."""
11443,False,Half-true,False,flat_only_right,2,0,7,"""I did not play any role in bringing the company to RI as did others in government. I was tasked with handling the legislation affecting the company by my superiors."""
11464,Barely-true,False,False,both_wrong_same,1,1,2,Says Denmark’s suicide rate has been about twice as high as the United States’ over the past five decades.
11539,Half-true,Half-true,False,arg_only_right,0,2,6,"Obamacare insurance cooperative failures ""should be expected"" because they're like any business, and ""when you start businesses in America, at the fifth year, half of the businesses have closed."""
11545,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""Over half of the black workers in this country earn less"" than $15 an hour."
11546,Half-true,Half-true,False,arg_only_right,0,2,4,"""We already pay the highest electricity prices in the country here in New England."""
11562,Pants-fire,False,False,both_wrong_same,1,1,4,"The Trans-Pacific Partnership ""was designed for China to come in, as they always do, through the back door and totally take advantage of everyone."""
11588,False,Half-true,False,flat_only_right,2,0,3,Drinking champagne could help prevent Alzheimer’s and other forms of dementia.
11625,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""Road congestion costs rush hour drivers in Austin and Dallas more than $1,000 a year. And in Houston, it’s even more -- almost $1,500 a year."""
11639,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"""It is already in the law that there is a requirement to screen (refugees) for religion."""
11647,Mostly-true,False,False,both_wrong_same,3,3,2,"Despite attention on global warming, ""fewer Americans carpool today to work than carpooled in 1980"" and ""SUVs have never been a larger proportion of the vehicles being sold in this country."""
11654,Mostly-true,False,False,both_wrong_same,3,3,2,"""In almost every other country in the world, artists and musicians are paid when their music is played on the radio. In fact, the only countries besides the U.S. who do not have a radio-performance right are China, Iran and North Korea."""
11661,False,Pants-fire,False,flat_only_right,1,0,1,"""If Trump had just put his father’s money in a mutual fund ... he’d have $8 billion."""
11670,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""Under conservative leadership, Congress has reduced the federal deficit by 60 percent – nearly $800 billion."""
11685,False,Pants-fire,False,flat_only_right,1,0,3,"Wisconsin ""is on pace to double the number of layoffs"" this year."
11687,Mostly-true,False,False,both_wrong_same,3,3,2,"""Two months ago, Donald Trump said that ISIS was not our fight."""
11704,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"Says President Barack Obama ""himself has granted waivers allowing into the United States refugees who provided material support to terrorists."""
11711,True,False,False,both_wrong_same,4,4,1,"Says American polling shows Russian President Vladimir Putin has ""an 80 percent approval rating."""
11726,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""Everywhere that we have more citizens carrying guns, crime is less. There's a study showing that where states have open carry or concealed carry, but particularly open carry, the crime is down 25 percent."""
11736,Half-true,Half-true,False,arg_only_right,0,2,3,"""As governor of Florida, I used a combination of strategies to help reduce heroin use among youth in Florida by approximately 50 percent."""
11761,True,True,False,arg_only_right,0,4,2,"Says Marco Rubio ""knows full well I voted for his amendment to increase military spending to $697 billion."""
11764,Pants-fire,False,False,both_wrong_same,1,1,1,"Wisconsin dropped ""from second in the country to 41st"" among states where more than half the students took the ACT exam."
11766,Half-true,Mostly-true,False,both_wrong_different,1,2,1,"""One in every three women has an abortion during her lifetime."""
11778,Barely-true,Half-true,False,both_wrong_different,1,1,4,"China has ""total control, just about, of North Korea."""
11796,Half-true,False,False,both_wrong_same,2,2,4,"Says a Ted Cruz ad has ""got me bull-dozing down a house. I never bulldozed it down. It's false advertising."""
11802,Mostly-true,Barely-true,False,both_wrong_different,2,3,4,Says his views on reparations for slavery are the same as Barack Obama's and Hillary Clinton's.
11805,True,Mostly-true,False,both_wrong_different,1,4,4,"""Since John F. Kennedy was assassinated in 1963, more Americans have died by gunfire within our own country than American servicemen and women who were killed in all our wars."""
11825,Half-true,Half-true,False,arg_only_right,0,2,4,"A Texas law requires every high school to have a voter registrar ""and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote."""
11832,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""You've been tremendously deceived"" by people who say the Earth is not flat."
11847,Barely-true,False,False,both_wrong_same,1,1,2,"Says Catherine Cortez Masto ""was happy to line her own pockets with taxpayer dollars when state employees were slammed with frozen salaries."""
11861,False,Pants-fire,False,flat_only_right,1,0,1,"Says Donald Trump's conversion to pro-life beliefs are akin to Justin Bieber's, who said in the past that abortion ""was no big deal to him."""
11865,Barely-true,Mostly-true,False,both_wrong_different,2,1,7,"""Gene Green is the NRA’s favorite Democrat in Congress. ... ""It’s no wonder the congressman has a lifetime A rating from the NRA."""
11867,False,Mostly-true,False,flat_only_right,3,0,5,"Says CNN reported Ben Carson was ""taking a break from campaigning"" and the Cruz campaign ""forwarded that news to our volunteers."""
11887,True,False,False,both_wrong_same,4,4,2,Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.
11895,Barely-true,False,False,both_wrong_same,1,1,3,"If the General Assembly does not address the state's structural deficit, ""more than 23,000 education professionals will be immediately yanked out of Pennsylvania schools."""
11911,Barely-true,Mostly-true,False,both_wrong_different,2,1,4,"""It has been over 80 years since a lame-duck president appointed a Supreme Court justice."""
11917,True,True,False,arg_only_right,0,4,2,"North Korea’s missiles are ""not going to have a capability to reach the United States anytime real soon."""
11923,Half-true,Barely-true,False,both_wrong_different,1,2,2,"Says she will ""work to raise the federal minimum wage back to the highest level it’s ever been — $12 an hour in today’s dollars."""
11925,True,False,False,both_wrong_same,4,4,3,"""We are almost halfway to our goal of 1,000 rapes prosecuted!"""
11955,False,Pants-fire,False,flat_only_right,1,0,3,"Says Milwaukee County Executive Chris Abele spent ""$100,000 of taxpayer money on a new luxury SUV."""
